"","GeneID","F_notatus_BW_1.quant","F_notatus_BW_2.quant","F_notatus_BW_3.quant","F_notatus_FW_1.quant","F_notatus_FW_2.quant","F_notatus_FW_3.quant","F_notatus_transfer_1.quant","F_notatus_transfer_2.quant","F_notatus_transfer_3.quant","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y","Row","Trinity_contigID","Trinity_gene","Trinity_gene2,","dammit_ID","dammit_ID2","NCBI_Fhet"
"860","ENSACAP00000020635","49.2066010541004","10.5438578859214","7.99558230706021","4.03334858357407","5.56556951734891","1.94256602545936","6.99657845254756","94.4993936787611","12.1695613858133",21.4392287656207,3.3207344920797,1.18539489994921,2.80137403343137,0.00508855026740322,0.0450717549031923,21.4392287656207,0.726265025947003,1.08129629934483,0.671661436728356,0.501799256769855,0.752364063451153,86589,"TRINITY_DN121721_c6_g1_i1","TRINITY_DN121721_c6_g1","TRINITY_DN121721_c6_g1","Transcript_177597","Transcript_177597","gi|831557982|ref|XP_012730556.1| PREDICTED: ubiquitin-conjugating enzyme E2 A-like [Fundulus heteroclitus]"
"861","ENSACAP00000020635","49.2066010541004","10.5438578859214","7.99558230706021","4.03334858357407","5.56556951734891","1.94256602545936","6.99657845254756","94.4993936787611","12.1695613858133",21.4392287656207,3.3207344920797,1.18539489994921,2.80137403343137,0.00508855026740322,0.0450717549031923,21.4392287656207,0.726265025947003,1.08129629934483,0.671661436728356,0.501799256769855,0.752364063451153,86590,"TRINITY_DN121721_c6_g1_i1","TRINITY_DN121721_c6_g1","TRINITY_DN121721_c6_g1","Transcript_177597","Transcript_177597","gi|831520461|ref|XP_012717285.1| PREDICTED: ubiquitin-conjugating enzyme E2 A [Fundulus heteroclitus]"
"1710","ENSAMXP00000018179","62.5678392496308","56.7229989977536","42.1790746806258","30.804070135632","35.8512051526825","22.3064180015414","54.445213599003","78.3767141273486","112.925281086423",55.130979447849,1.4613214748084,0.425902629566727,3.43111634763798,0.000601102727966321,0.00961401003857015,55.130979447849,0.590671876659168,0.398621612013787,1.4817858812902,0.138397276990127,0.406296550194268,146350,"TRINITY_DN128060_c6_g4_i2","TRINITY_DN128060_c6_g4","TRINITY_DN128060_c6_g4","Transcript_302985","Transcript_302985","gi|831486567|ref|XP_012705531.1| PREDICTED: acetyl-coenzyme A synthetase, cytoplasmic isoform X1 [Fundulus heteroclitus]"
"1711","ENSAMXP00000018179","62.5678392496308","56.7229989977536","42.1790746806258","30.804070135632","35.8512051526825","22.3064180015414","54.445213599003","78.3767141273486","112.925281086423",55.130979447849,1.4613214748084,0.425902629566727,3.43111634763798,0.000601102727966321,0.00961401003857015,55.130979447849,0.590671876659168,0.398621612013787,1.4817858812902,0.138397276990127,0.406296550194268,146351,"TRINITY_DN128060_c6_g4_i2","TRINITY_DN128060_c6_g4","TRINITY_DN128060_c6_g4","Transcript_302985","Transcript_302985","gi|831486570|ref|XP_012705532.1| PREDICTED: acetyl-coenzyme A synthetase, cytoplasmic isoform X2 [Fundulus heteroclitus]"
"1712","ENSAMXP00000018179","62.5678392496308","56.7229989977536","42.1790746806258","30.804070135632","35.8512051526825","22.3064180015414","54.445213599003","78.3767141273486","112.925281086423",55.130979447849,1.4613214748084,0.425902629566727,3.43111634763798,0.000601102727966321,0.00961401003857015,55.130979447849,0.590671876659168,0.398621612013787,1.4817858812902,0.138397276990127,0.406296550194268,146352,"TRINITY_DN128060_c6_g4_i2","TRINITY_DN128060_c6_g4","TRINITY_DN128060_c6_g4","Transcript_302985","Transcript_302985","gi|831486573|ref|XP_012705533.1| PREDICTED: acetyl-coenzyme A synthetase, cytoplasmic isoform X3 [Fundulus heteroclitus]"
"1799","ENSAMXP00000020005","31.5898192524616","54.9281829914488","40.142523635778","34.7705435279288","27.2510995340206","29.2559709465948","38.6966941557864","96.798135414557","144.195103179763",55.2920080709265,1.60383616597914,0.532365370462181,3.01266058043323,0.00258968385005441,0.0282557968760606,55.2920080709265,1.13815331345232,0.513275699437758,2.21743073887787,0.0265936711185633,0.16553647711066,135721,"TRINITY_DN123413_c2_g2_i3","TRINITY_DN123413_c2_g2","TRINITY_DN123413_c2_g2","Transcript_280948","Transcript_280948","gi|831534952|ref|XP_012722436.1| PREDICTED: very-long-chain enoyl-CoA reductase isoform X2 [Fundulus heteroclitus]"
"1800","ENSAMXP00000020005","31.5898192524616","54.9281829914488","40.142523635778","34.7705435279288","27.2510995340206","29.2559709465948","38.6966941557864","96.798135414557","144.195103179763",55.2920080709265,1.60383616597914,0.532365370462181,3.01266058043323,0.00258968385005441,0.0282557968760606,55.2920080709265,1.13815331345232,0.513275699437758,2.21743073887787,0.0265936711185633,0.16553647711066,135722,"TRINITY_DN123413_c2_g2_i3","TRINITY_DN123413_c2_g2","TRINITY_DN123413_c2_g2","Transcript_280948","Transcript_280948","gi|831534949|ref|XP_012722435.1| PREDICTED: very-long-chain enoyl-CoA reductase isoform X1 [Fundulus heteroclitus]"
"1801","ENSAMXP00000020005","31.5898192524616","54.9281829914488","40.142523635778","34.7705435279288","27.2510995340206","29.2559709465948","38.6966941557864","96.798135414557","144.195103179763",55.2920080709265,1.60383616597914,0.532365370462181,3.01266058043323,0.00258968385005441,0.0282557968760606,55.2920080709265,1.13815331345232,0.513275699437758,2.21743073887787,0.0265936711185633,0.16553647711066,135720,"TRINITY_DN123413_c2_g2_i2","TRINITY_DN123413_c2_g2","TRINITY_DN123413_c2_g2","Transcript_280947","Transcript_280947","gi|831534952|ref|XP_012722436.1| PREDICTED: very-long-chain enoyl-CoA reductase isoform X2 [Fundulus heteroclitus]"
"1802","ENSAMXP00000020005","31.5898192524616","54.9281829914488","40.142523635778","34.7705435279288","27.2510995340206","29.2559709465948","38.6966941557864","96.798135414557","144.195103179763",55.2920080709265,1.60383616597914,0.532365370462181,3.01266058043323,0.00258968385005441,0.0282557968760606,55.2920080709265,1.13815331345232,0.513275699437758,2.21743073887787,0.0265936711185633,0.16553647711066,135717,"TRINITY_DN123413_c2_g2_i2","TRINITY_DN123413_c2_g2","TRINITY_DN123413_c2_g2","Transcript_280947","Transcript_280947","gi|831534949|ref|XP_012722435.1| PREDICTED: very-long-chain enoyl-CoA reductase isoform X1 [Fundulus heteroclitus]"
"1803","ENSAMXP00000020005","31.5898192524616","54.9281829914488","40.142523635778","34.7705435279288","27.2510995340206","29.2559709465948","38.6966941557864","96.798135414557","144.195103179763",55.2920080709265,1.60383616597914,0.532365370462181,3.01266058043323,0.00258968385005441,0.0282557968760606,55.2920080709265,1.13815331345232,0.513275699437758,2.21743073887787,0.0265936711185633,0.16553647711066,135718,"TRINITY_DN123413_c2_g2_i2","TRINITY_DN123413_c2_g2","TRINITY_DN123413_c2_g2","Transcript_280947","Transcript_280947","gi|831534952|ref|XP_012722436.1| PREDICTED: very-long-chain enoyl-CoA reductase isoform X2 [Fundulus heteroclitus]"
