"","GeneID","L_parva_BW_1.quant","L_parva_BW_2.quant","L_parva_BW_3.quant","L_parva_FW_1.quant","L_parva_FW_2.quant","L_parva_FW_3.quant","L_parva_transfer_1.quant","L_parva_transfer_2.quant","L_parva_transfer_3.quant","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y","Row","Trinity_contigID","Trinity_gene","Trinity_gene2,","dammit_ID","dammit_ID2","NCBI_Fhet"
"600","EKC33676","102.835740815466","63.2773455290504","121.040156865505","144.550439137412","42.663364245561","90.8318665473576","33.843069202822","14.4114612328155","29.6156647122151",71.4521231431338,-1.83599045810568,0.562316174895494,-3.2650500555971,0.00109444733766881,0.0417310849770068,71.4521231431338,-1.89435345142867,0.56220298344361,-3.36951867424354,0.000752995886892685,0.080950384085461,88196,"TRINITY_DN114835_c5_g1_i3","TRINITY_DN114835_c5_g1","TRINITY_DN114835_c5_g1","Transcript_187290","Transcript_187290","gi|831520461|ref|XP_012717285.1| PREDICTED: ubiquitin-conjugating enzyme E2 A [Fundulus heteroclitus]"
"601","EKC33676","102.835740815466","63.2773455290504","121.040156865505","144.550439137412","42.663364245561","90.8318665473576","33.843069202822","14.4114612328155","29.6156647122151",71.4521231431338,-1.83599045810568,0.562316174895494,-3.2650500555971,0.00109444733766881,0.0417310849770068,71.4521231431338,-1.89435345142867,0.56220298344361,-3.36951867424354,0.000752995886892685,0.080950384085461,88197,"TRINITY_DN114835_c5_g1_i3","TRINITY_DN114835_c5_g1","TRINITY_DN114835_c5_g1","Transcript_187290","Transcript_187290","gi|831576950|ref|XP_012736950.1| PREDICTED: ubiquitin-conjugating enzyme E2 B [Fundulus heteroclitus]"
"602","EKC33676","102.835740815466","63.2773455290504","121.040156865505","144.550439137412","42.663364245561","90.8318665473576","33.843069202822","14.4114612328155","29.6156647122151",71.4521231431338,-1.83599045810568,0.562316174895494,-3.2650500555971,0.00109444733766881,0.0417310849770068,71.4521231431338,-1.89435345142867,0.56220298344361,-3.36951867424354,0.000752995886892685,0.080950384085461,88198,"TRINITY_DN114835_c5_g1_i3","TRINITY_DN114835_c5_g1","TRINITY_DN114835_c5_g1","Transcript_187290","Transcript_187290","gi|831557982|ref|XP_012730556.1| PREDICTED: ubiquitin-conjugating enzyme E2 A-like [Fundulus heteroclitus]"
"2433","ENSDARP00000059038","210.897669106435","288.334816894634","112.800955766224","63.3687221421367","74.5159146430438","105.956721013437","114.8132760999","460.338701953749","274.206903412364",189.470409003547,1.80095350439084,0.540445457902386,3.3323501531141,0.000861158317186207,0.0352474856228343,189.470409003547,0.475157057430681,0.535128934657219,0.887930042009495,0.374578383608154,0.882222534733639,31076,"TRINITY_DN117703_c0_g1_i2","TRINITY_DN117703_c0_g1","TRINITY_DN117703_c0_g1","Transcript_62301","Transcript_62301","gi|831550143|ref|XP_012727891.1| PREDICTED: neuroblast differentiation-associated protein AHNAK-like [Fundulus heteroclitus]"
"2434","ENSDARP00000059038","210.897669106435","288.334816894634","112.800955766224","63.3687221421367","74.5159146430438","105.956721013437","114.8132760999","460.338701953749","274.206903412364",189.470409003547,1.80095350439084,0.540445457902386,3.3323501531141,0.000861158317186207,0.0352474856228343,189.470409003547,0.475157057430681,0.535128934657219,0.887930042009495,0.374578383608154,0.882222534733639,31075,"TRINITY_DN117703_c0_g1_i1","TRINITY_DN117703_c0_g1","TRINITY_DN117703_c0_g1","Transcript_62300","Transcript_62300","gi|831550143|ref|XP_012727891.1| PREDICTED: neuroblast differentiation-associated protein AHNAK-like [Fundulus heteroclitus]"
"4876","ENSGACP00000004882","415.096192644525","634.394840984324","413.50626049368","583.644627546853","836.155029211211","1092.66832006215","320.370061374462","273.40505448003","365.301874949772",548.282473527445,-1.39130172783502,0.302119606898233,-4.6051355028529,4.12197373843168e-06,0.000506141114299853,548.282473527445,-0.609020832445922,0.303167173648689,-2.00886139853537,0.0445518346548453,0.509873306347493,97548,"TRINITY_DN117097_c4_g1_i15","TRINITY_DN117097_c4_g1_","TRINITY_DN117097_c4_g1_","Transcript_207078","Transcript_207078","gi|831518653|ref|XP_012716650.1| PREDICTED: solute carrier organic anion transporter family member 2A1 isoform X1 [Fundulus heteroclitus]"
"4877","ENSGACP00000004882","415.096192644525","634.394840984324","413.50626049368","583.644627546853","836.155029211211","1092.66832006215","320.370061374462","273.40505448003","365.301874949772",548.282473527445,-1.39130172783502,0.302119606898233,-4.6051355028529,4.12197373843168e-06,0.000506141114299853,548.282473527445,-0.609020832445922,0.303167173648689,-2.00886139853537,0.0445518346548453,0.509873306347493,97542,"TRINITY_DN117097_c4_g1_i11","TRINITY_DN117097_c4_g1_","TRINITY_DN117097_c4_g1_","Transcript_207074","Transcript_207074","gi|831518656|ref|XP_012716652.1| PREDICTED: solute carrier organic anion transporter family member 2A1 isoform X2 [Fundulus heteroclitus]"
"4878","ENSGACP00000004882","415.096192644525","634.394840984324","413.50626049368","583.644627546853","836.155029211211","1092.66832006215","320.370061374462","273.40505448003","365.301874949772",548.282473527445,-1.39130172783502,0.302119606898233,-4.6051355028529,4.12197373843168e-06,0.000506141114299853,548.282473527445,-0.609020832445922,0.303167173648689,-2.00886139853537,0.0445518346548453,0.509873306347493,97543,"TRINITY_DN117097_c4_g1_i11","TRINITY_DN117097_c4_g1_","TRINITY_DN117097_c4_g1_","Transcript_207074","Transcript_207074","gi|831518653|ref|XP_012716650.1| PREDICTED: solute carrier organic anion transporter family member 2A1 isoform X1 [Fundulus heteroclitus]"
"4879","ENSGACP00000004882","415.096192644525","634.394840984324","413.50626049368","583.644627546853","836.155029211211","1092.66832006215","320.370061374462","273.40505448003","365.301874949772",548.282473527445,-1.39130172783502,0.302119606898233,-4.6051355028529,4.12197373843168e-06,0.000506141114299853,548.282473527445,-0.609020832445922,0.303167173648689,-2.00886139853537,0.0445518346548453,0.509873306347493,97544,"TRINITY_DN117097_c4_g1_i13","TRINITY_DN117097_c4_g1_","TRINITY_DN117097_c4_g1_","Transcript_207076","Transcript_207076","gi|831518653|ref|XP_012716650.1| PREDICTED: solute carrier organic anion transporter family member 2A1 isoform X1 [Fundulus heteroclitus]"
"4880","ENSGACP00000004882","415.096192644525","634.394840984324","413.50626049368","583.644627546853","836.155029211211","1092.66832006215","320.370061374462","273.40505448003","365.301874949772",548.282473527445,-1.39130172783502,0.302119606898233,-4.6051355028529,4.12197373843168e-06,0.000506141114299853,548.282473527445,-0.609020832445922,0.303167173648689,-2.00886139853537,0.0445518346548453,0.509873306347493,97545,"TRINITY_DN117097_c4_g1_i13","TRINITY_DN117097_c4_g1_","TRINITY_DN117097_c4_g1_","Transcript_207076","Transcript_207076","gi|831518656|ref|XP_012716652.1| PREDICTED: solute carrier organic anion transporter family member 2A1 isoform X2 [Fundulus heteroclitus]"
