"","GeneID","F_rathbuni_BW_1.quant","F_rathbuni_BW_2.quant","F_rathbuni_BW_3.quant","F_rathbuni_FW_1.quant","F_rathbuni_FW_2.quant","F_rathbuni_FW_3.quant","F_rathbuni_transfer_1.quant","F_rathbuni_transfer_2.quant","F_rathbuni_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"9485","ENSGACP00000025654","33.4818260839471","9.70890970784635","44.0086490198799","0","0","0","9.79432842217049","20.0285234575306","16.6347588065945",14.8507772775521,6.86098624906029,1.42420863429545,4.81740250960799,1.45439111658882e-06,NA,14.8507772775521,-0.927370548320791,0.821391714759061,-1.12902349957695,0.258887920575749,NA,14.8507772775521,7.78835679738108,1.42009043689454,5.4844090172262,4.14853925186773e-08,9.66277762545031e-05,"TRINITY_DN159471_c4_g6_i5","TRINITY_DN159471_c4_g6","Transcript_133431","gi|831556799|ref|XP_012730166.1| PREDICTED: non-receptor tyrosine-protein kinase TNK1 [Fundulus heteroclitus]"
"80514","ENSXMAP00000006300","1655.53141172393","1758.27078477044","1927.20970928149","657.043632686163","901.171505541828","350.30602078014","1047.82918633138","1058.46356173291","1135.34081673951",1165.68518106531,0.75992315638218,0.280283598441065,2.71126516360168,0.00670270009597723,0.139724726573401,1165.68518106531,-0.720398809720905,0.279723161491148,-2.57539921213747,0.010012444914418,0.199695112618316,1165.68518106531,1.48032196610309,0.280092879049967,5.28511103575398,1.25628534193044e-07,0.000225087678340337,"TRINITY_DN152820_c2_g2_i15","TRINITY_DN152820_c2_g2_","Transcript_285639","gi|831543649|ref|XP_012725598.1| PREDICTED: myosin-11 isoform X1 [Fundulus heteroclitus]"
"80515","ENSXMAP00000006300","1655.53141172393","1758.27078477044","1927.20970928149","657.043632686163","901.171505541828","350.30602078014","1047.82918633138","1058.46356173291","1135.34081673951",1165.68518106531,0.75992315638218,0.280283598441065,2.71126516360168,0.00670270009597723,0.139724726573401,1165.68518106531,-0.720398809720905,0.279723161491148,-2.57539921213747,0.010012444914418,0.199695112618316,1165.68518106531,1.48032196610309,0.280092879049967,5.28511103575398,1.25628534193044e-07,0.000225087678340337,"TRINITY_DN152820_c2_g2_i6","TRINITY_DN152820_c2_g2","Transcript_285630","gi|831580635|ref|XP_012738244.1| PREDICTED: myosin-7-like [Fundulus heteroclitus]"
"80516","ENSXMAP00000006300","1655.53141172393","1758.27078477044","1927.20970928149","657.043632686163","901.171505541828","350.30602078014","1047.82918633138","1058.46356173291","1135.34081673951",1165.68518106531,0.75992315638218,0.280283598441065,2.71126516360168,0.00670270009597723,0.139724726573401,1165.68518106531,-0.720398809720905,0.279723161491148,-2.57539921213747,0.010012444914418,0.199695112618316,1165.68518106531,1.48032196610309,0.280092879049967,5.28511103575398,1.25628534193044e-07,0.000225087678340337,"TRINITY_DN152820_c2_g2_i6","TRINITY_DN152820_c2_g2","Transcript_285630","gi|831574994|ref|XP_012736254.1| PREDICTED: myosin-3-like [Fundulus heteroclitus]"
"80517","ENSXMAP00000006300","1655.53141172393","1758.27078477044","1927.20970928149","657.043632686163","901.171505541828","350.30602078014","1047.82918633138","1058.46356173291","1135.34081673951",1165.68518106531,0.75992315638218,0.280283598441065,2.71126516360168,0.00670270009597723,0.139724726573401,1165.68518106531,-0.720398809720905,0.279723161491148,-2.57539921213747,0.010012444914418,0.199695112618316,1165.68518106531,1.48032196610309,0.280092879049967,5.28511103575398,1.25628534193044e-07,0.000225087678340337,"TRINITY_DN152820_c2_g2_i7","TRINITY_DN152820_c2_g2","Transcript_285631","gi|831531422|ref|XP_012721179.1| PREDICTED: myosin-10-like isoform X6 [Fundulus heteroclitus]"
"80518","ENSXMAP00000006300","1655.53141172393","1758.27078477044","1927.20970928149","657.043632686163","901.171505541828","350.30602078014","1047.82918633138","1058.46356173291","1135.34081673951",1165.68518106531,0.75992315638218,0.280283598441065,2.71126516360168,0.00670270009597723,0.139724726573401,1165.68518106531,-0.720398809720905,0.279723161491148,-2.57539921213747,0.010012444914418,0.199695112618316,1165.68518106531,1.48032196610309,0.280092879049967,5.28511103575398,1.25628534193044e-07,0.000225087678340337,"TRINITY_DN152820_c2_g2_i7","TRINITY_DN152820_c2_g2","Transcript_285631","gi|831543655|ref|XP_012725600.1| PREDICTED: myosin-11 isoform X3 [Fundulus heteroclitus]"
"80519","ENSXMAP00000006300","1655.53141172393","1758.27078477044","1927.20970928149","657.043632686163","901.171505541828","350.30602078014","1047.82918633138","1058.46356173291","1135.34081673951",1165.68518106531,0.75992315638218,0.280283598441065,2.71126516360168,0.00670270009597723,0.139724726573401,1165.68518106531,-0.720398809720905,0.279723161491148,-2.57539921213747,0.010012444914418,0.199695112618316,1165.68518106531,1.48032196610309,0.280092879049967,5.28511103575398,1.25628534193044e-07,0.000225087678340337,"TRINITY_DN152820_c2_g2_i6","TRINITY_DN152820_c2_g2","Transcript_285630","gi|831550919|ref|XP_012728166.1| PREDICTED: myosin heavy chain, fast skeletal muscle-like [Fundulus heteroclitus]"
"80520","ENSXMAP00000006300","1655.53141172393","1758.27078477044","1927.20970928149","657.043632686163","901.171505541828","350.30602078014","1047.82918633138","1058.46356173291","1135.34081673951",1165.68518106531,0.75992315638218,0.280283598441065,2.71126516360168,0.00670270009597723,0.139724726573401,1165.68518106531,-0.720398809720905,0.279723161491148,-2.57539921213747,0.010012444914418,0.199695112618316,1165.68518106531,1.48032196610309,0.280092879049967,5.28511103575398,1.25628534193044e-07,0.000225087678340337,"TRINITY_DN152820_c2_g2_i7","TRINITY_DN152820_c2_g2","Transcript_285631","gi|831537360|ref|XP_012723288.1| PREDICTED: myosin-10 isoform X1 [Fundulus heteroclitus]"
"80521","ENSXMAP00000006300","1655.53141172393","1758.27078477044","1927.20970928149","657.043632686163","901.171505541828","350.30602078014","1047.82918633138","1058.46356173291","1135.34081673951",1165.68518106531,0.75992315638218,0.280283598441065,2.71126516360168,0.00670270009597723,0.139724726573401,1165.68518106531,-0.720398809720905,0.279723161491148,-2.57539921213747,0.010012444914418,0.199695112618316,1165.68518106531,1.48032196610309,0.280092879049967,5.28511103575398,1.25628534193044e-07,0.000225087678340337,"TRINITY_DN152820_c2_g2_i7","TRINITY_DN152820_c2_g2","Transcript_285631","gi|831537363|ref|XP_012723289.1| PREDICTED: myosin-10 isoform X2 [Fundulus heteroclitus]"
"80522","ENSXMAP00000006300","1655.53141172393","1758.27078477044","1927.20970928149","657.043632686163","901.171505541828","350.30602078014","1047.82918633138","1058.46356173291","1135.34081673951",1165.68518106531,0.75992315638218,0.280283598441065,2.71126516360168,0.00670270009597723,0.139724726573401,1165.68518106531,-0.720398809720905,0.279723161491148,-2.57539921213747,0.010012444914418,0.199695112618316,1165.68518106531,1.48032196610309,0.280092879049967,5.28511103575398,1.25628534193044e-07,0.000225087678340337,"TRINITY_DN152820_c2_g2_i4","TRINITY_DN152820_c2_g2","Transcript_285628","gi|831500212|ref|XP_012710351.1| PREDICTED: myosin-11-like [Fundulus heteroclitus]"
