"","GeneID","F_heteroclitusMDPL_BW_1.quant","F_heteroclitusMDPL_BW_2.quant","F_heteroclitusMDPL_BW_3.quant","F_heteroclitusMDPL_FW_1.quant","F_heteroclitusMDPL_FW_2.quant","F_heteroclitusMDPL_FW_3.quant","F_heteroclitusMDPL_transfer_1.quant","F_heteroclitusMDPL_transfer_2.quant","F_heteroclitusMDPL_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"4925","ENSGACP00000007197","3158.74961018153","2409.76452641925","2543.33859655087","4674.63765992367","3993.78640297522","3426.14900322716","5331.18607682075","5781.13029383114","5087.34436994163",4045.12072665236,0.421827026656055,0.172801903338958,2.44110173849547,0.0146425290089898,0.203763791536316,4045.12072665236,0.995754390310256,0.173859402752519,5.7273542560575,1.02009008255532e-08,7.97937131243272e-06,4045.12072665236,-0.5739273636542,0.17420328281977,-3.29458408799324,0.000985674491392908,0.0649204062105881,"TRINITY_DN188796_c1_g1_i4","TRINITY_DN188796_c1_g1","Transcript_273990","gi|831551413|ref|XP_012728341.1| PREDICTED: plectin-like isoform X3 [Fundulus heteroclitus]"
"4926","ENSGACP00000007197","3158.74961018153","2409.76452641925","2543.33859655087","4674.63765992367","3993.78640297522","3426.14900322716","5331.18607682075","5781.13029383114","5087.34436994163",4045.12072665236,0.421827026656055,0.172801903338958,2.44110173849547,0.0146425290089898,0.203763791536316,4045.12072665236,0.995754390310256,0.173859402752519,5.7273542560575,1.02009008255532e-08,7.97937131243272e-06,4045.12072665236,-0.5739273636542,0.17420328281977,-3.29458408799324,0.000985674491392908,0.0649204062105881,"TRINITY_DN188796_c1_g1_i4","TRINITY_DN188796_c1_g1","Transcript_273990","gi|831551425|ref|XP_012728346.1| PREDICTED: plectin-like isoform X8 [Fundulus heteroclitus]"
"4927","ENSGACP00000007197","3158.74961018153","2409.76452641925","2543.33859655087","4674.63765992367","3993.78640297522","3426.14900322716","5331.18607682075","5781.13029383114","5087.34436994163",4045.12072665236,0.421827026656055,0.172801903338958,2.44110173849547,0.0146425290089898,0.203763791536316,4045.12072665236,0.995754390310256,0.173859402752519,5.7273542560575,1.02009008255532e-08,7.97937131243272e-06,4045.12072665236,-0.5739273636542,0.17420328281977,-3.29458408799324,0.000985674491392908,0.0649204062105881,"TRINITY_DN188796_c1_g1_i4","TRINITY_DN188796_c1_g1","Transcript_273990","gi|831551410|ref|XP_012728340.1| PREDICTED: plectin-like isoform X2 [Fundulus heteroclitus]"
"4928","ENSGACP00000007197","3158.74961018153","2409.76452641925","2543.33859655087","4674.63765992367","3993.78640297522","3426.14900322716","5331.18607682075","5781.13029383114","5087.34436994163",4045.12072665236,0.421827026656055,0.172801903338958,2.44110173849547,0.0146425290089898,0.203763791536316,4045.12072665236,0.995754390310256,0.173859402752519,5.7273542560575,1.02009008255532e-08,7.97937131243272e-06,4045.12072665236,-0.5739273636542,0.17420328281977,-3.29458408799324,0.000985674491392908,0.0649204062105881,"TRINITY_DN188796_c1_g1_i4","TRINITY_DN188796_c1_g1","Transcript_273990","gi|831551413|ref|XP_012728341.1| PREDICTED: plectin-like isoform X3 [Fundulus heteroclitus]"
"4929","ENSGACP00000007197","3158.74961018153","2409.76452641925","2543.33859655087","4674.63765992367","3993.78640297522","3426.14900322716","5331.18607682075","5781.13029383114","5087.34436994163",4045.12072665236,0.421827026656055,0.172801903338958,2.44110173849547,0.0146425290089898,0.203763791536316,4045.12072665236,0.995754390310256,0.173859402752519,5.7273542560575,1.02009008255532e-08,7.97937131243272e-06,4045.12072665236,-0.5739273636542,0.17420328281977,-3.29458408799324,0.000985674491392908,0.0649204062105881,"TRINITY_DN188796_c1_g1_i4","TRINITY_DN188796_c1_g1","Transcript_273990","gi|831551413|ref|XP_012728341.1| PREDICTED: plectin-like isoform X3 [Fundulus heteroclitus]"
"4930","ENSGACP00000007197","3158.74961018153","2409.76452641925","2543.33859655087","4674.63765992367","3993.78640297522","3426.14900322716","5331.18607682075","5781.13029383114","5087.34436994163",4045.12072665236,0.421827026656055,0.172801903338958,2.44110173849547,0.0146425290089898,0.203763791536316,4045.12072665236,0.995754390310256,0.173859402752519,5.7273542560575,1.02009008255532e-08,7.97937131243272e-06,4045.12072665236,-0.5739273636542,0.17420328281977,-3.29458408799324,0.000985674491392908,0.0649204062105881,"TRINITY_DN188796_c1_g1_i4","TRINITY_DN188796_c1_g1","Transcript_273990","gi|831551410|ref|XP_012728340.1| PREDICTED: plectin-like isoform X2 [Fundulus heteroclitus]"
"4931","ENSGACP00000007197","3158.74961018153","2409.76452641925","2543.33859655087","4674.63765992367","3993.78640297522","3426.14900322716","5331.18607682075","5781.13029383114","5087.34436994163",4045.12072665236,0.421827026656055,0.172801903338958,2.44110173849547,0.0146425290089898,0.203763791536316,4045.12072665236,0.995754390310256,0.173859402752519,5.7273542560575,1.02009008255532e-08,7.97937131243272e-06,4045.12072665236,-0.5739273636542,0.17420328281977,-3.29458408799324,0.000985674491392908,0.0649204062105881,"TRINITY_DN188796_c1_g1_i4","TRINITY_DN188796_c1_g1","Transcript_273990","gi|831551429|ref|XP_012728348.1| PREDICTED: plectin-like isoform X10 [Fundulus heteroclitus]"
"4932","ENSGACP00000007197","3158.74961018153","2409.76452641925","2543.33859655087","4674.63765992367","3993.78640297522","3426.14900322716","5331.18607682075","5781.13029383114","5087.34436994163",4045.12072665236,0.421827026656055,0.172801903338958,2.44110173849547,0.0146425290089898,0.203763791536316,4045.12072665236,0.995754390310256,0.173859402752519,5.7273542560575,1.02009008255532e-08,7.97937131243272e-06,4045.12072665236,-0.5739273636542,0.17420328281977,-3.29458408799324,0.000985674491392908,0.0649204062105881,"TRINITY_DN188796_c1_g1_i4","TRINITY_DN188796_c1_g1","Transcript_273990","gi|831551410|ref|XP_012728340.1| PREDICTED: plectin-like isoform X2 [Fundulus heteroclitus]"
"4933","ENSGACP00000007197","3158.74961018153","2409.76452641925","2543.33859655087","4674.63765992367","3993.78640297522","3426.14900322716","5331.18607682075","5781.13029383114","5087.34436994163",4045.12072665236,0.421827026656055,0.172801903338958,2.44110173849547,0.0146425290089898,0.203763791536316,4045.12072665236,0.995754390310256,0.173859402752519,5.7273542560575,1.02009008255532e-08,7.97937131243272e-06,4045.12072665236,-0.5739273636542,0.17420328281977,-3.29458408799324,0.000985674491392908,0.0649204062105881,"TRINITY_DN188796_c1_g1_i4","TRINITY_DN188796_c1_g1","Transcript_273990","gi|831551429|ref|XP_012728348.1| PREDICTED: plectin-like isoform X10 [Fundulus heteroclitus]"
"4934","ENSGACP00000007197","3158.74961018153","2409.76452641925","2543.33859655087","4674.63765992367","3993.78640297522","3426.14900322716","5331.18607682075","5781.13029383114","5087.34436994163",4045.12072665236,0.421827026656055,0.172801903338958,2.44110173849547,0.0146425290089898,0.203763791536316,4045.12072665236,0.995754390310256,0.173859402752519,5.7273542560575,1.02009008255532e-08,7.97937131243272e-06,4045.12072665236,-0.5739273636542,0.17420328281977,-3.29458408799324,0.000985674491392908,0.0649204062105881,"TRINITY_DN188796_c1_g1_i4","TRINITY_DN188796_c1_g1","Transcript_273990","gi|831551425|ref|XP_012728346.1| PREDICTED: plectin-like isoform X8 [Fundulus heteroclitus]"
